SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Tenericutes|c__RF3	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__[Thermi]|c__Deinococci
H160P6K3.03	0.0	0.0	0.00860257099565	4.88782442935e-05	0.0	0.0	0.0	0.000488782442935	0.0	0.0	0.0	0.0	0.0	0.0	0.210078693973	0.71152060218	9.77564885869e-05	0.000928686641576	0.0	0.0	0.0	0.0	0.0	4.88782442935e-05	0.0681851507894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160Q7YQ.03	4.65094646761e-05	0.0	0.549276777824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.128552160365	0.152365006279	0.0367424770941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133017068974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160Q1XV.03	0.0	0.0	0.623424885737	0.00145230874375	0.0	0.0	0.0	0.00320362222887	0.0	0.0	0.0	0.0	0.0	0.0	0.0858997906967	0.248387510145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000982444150186	0.0366494382982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160R34T.03	3.98819494297e-05	0.0	0.000677993140305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197096594082	0.185770120443	0.0	0.00179468772434	0.0	0.0	7.97638988594e-05	3.98819494297e-05	0.0	0.0	0.614501076813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QJW3.03	0.0	0.0	0.0355093865635	0.027463760736	0.0	0.0	0.0	0.27443392063	0.0	0.0	0.0	0.0	0.0	0.0	0.00312319652375	0.465458125403	0.000101843364905	0.0	0.0	0.0	0.0	0.0020368672981	0.0	0.000237634518111	0.191635264962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160Q9SL.03	0.000258220003443	0.0	0.265234980203	0.00154932002066	0.0	0.0	0.0	0.145377861938	0.0	0.0	0.0	0.0	0.0	0.0	0.0345154071269	0.538474780513	0.0	0.0	0.0	0.0	0.0	4.30366672405e-05	0.0	0.0	0.0145463935273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QHJD.03	0.0	0.0	0.00827168404497	0.00285431350848	0.0	0.0	0.0	0.180287761403	0.0	0.0	0.0	0.0	0.0	0.0	0.248907788198	0.430535329411	0.0352420341353	0.000349507776548	0.0	0.0	0.0	0.0520184074096	0.0	0.00419409331858	0.0373390807945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R055.03	0.00021713640509	0.0	0.0214965041039	0.00238850045599	0.0	0.0	0.0	0.319581361011	0.0	0.0	0.0	0.0	0.0	0.0	0.0254049593955	0.604377469927	0.00234507317497	0.0	0.0	0.0	0.0	0.0	0.000998827463413	0.00108568202545	0.0221044860381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160Q8M9.03	5.13452454303e-05	0.0	0.00652084616964	0.000872869172315	0.0	0.0	0.0	0.295697268433	0.0	0.0	0.0	0.0	0.0	0.0	0.0375333744095	0.577120558636	0.0222838365167	0.000410761963442	0.0	0.0	0.0	0.0011809406449	0.0	0.00718833436024	0.0511398644486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160S96W.03	0.000170183798502	0.0	0.0332425686408	0.0131608804175	0.0	5.67279328341e-05	0.0	0.0418652144316	0.0	0.0	0.0	0.0	0.0	0.0	0.00663716814159	0.880360789653	0.00255275697754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123666893578	0.0	0.0	0.0	0.0	0.0	0.00958702064897	0.0	0.0
E160R7QM.03	0.0	0.0	0.119640113022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.628215932187	0.252094383582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.95712090418e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160P2XQ.03	0.0	0.0	0.0576903265685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.942052127331	5.15092201504e-05	0.0	0.0	0.0	0.0	0.000154527660451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.15092201504e-05
J160P1F4.03	0.0	0.0	8.10931354661e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000162186270932	0.0	0.0	0.0	0.0	0.999432348052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000324372541864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QY4V.03	0.00101237862961	0.0	0.339745064654	0.00133449910266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.140490543463	0.000598223735677	0.0	0.0	0.0	0.0	4.60172104367e-05	9.20344208734e-05	0.0	0.0	0.516681238783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160Q09X.03	3.55922551253e-05	0.0	0.235015660592	0.000925398633257	0.0	7.11845102506e-05	0.0	0.0215333143508	0.0	0.0	0.0	0.0	0.0	0.0	0.0915076879271	0.546839407745	0.00975227790433	0.0	0.0	0.0	0.0	0.000320330296128	0.0	0.000960990888383	0.0930381548975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PRG3.03	5.81598231941e-05	0.0	0.272246132372	0.00127951611027	0.0	0.0	0.0	5.81598231941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0703152262417	0.47923694312	0.0	0.0368151680819	0.0	0.0	0.000290799115971	0.0	0.0	0.0	0.139699895312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R9K4.03	0.000369852880743	0.0	0.0250678063615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.467576230788	0.231281334758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.275704775212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160PX75.03	6.04485280783e-05	0.0	0.625944508251	0.00126941908965	0.0	0.0	0.0	0.178020915191	0.0	6.04485280783e-05	0.0	0.0	0.0	0.0	0.0398960285317	0.0420117270144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112736504866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RGBC.03	0.0	0.0	0.0464330941325	0.0	0.000295483326298	0.0	0.0	0.00080202617138	0.0	0.0	0.0	0.00350358801182	0.0	0.0	0.706585056986	0.00236386661038	0.0	0.0	0.0	0.0	4.22119037569e-05	0.000548754748839	0.0	0.0	0.239172646686	0.0	0.0	0.000253271422541	0.0	0.0	0.0	0.0	0.0
B160PW46.03	0.0	0.0	0.000617347463731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997427718901	0.0	0.0	0.0	0.0	0.0	0.000926021195596	0.0	0.0	0.0	0.000926021195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102891243955
D160R4RC.03	0.0	0.0	1.97694877726e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99982207461	3.95389755451e-05	0.0	0.0	0.0	0.0	1.97694877726e-05	9.88474388629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160PMQN.03	0.000147037200412	0.0	0.0217615056609	0.0212101161594	0.0	0.0	0.0	0.177473900897	0.0	0.0	0.0	0.0	0.0	0.0	0.0553227466549	0.691626231437	0.0	0.0	0.0	0.0	7.35186002059e-05	0.000477870901338	0.0	0.000330833700926	0.0315762387884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QMHR.03	0.0	0.0	0.0990964943983	0.0145283700759	0.0	0.0	0.0	0.204481387785	0.0	0.0	0.0	0.0	0.0	0.0	0.0022406938923	0.630140946874	0.00636067943621	0.0	0.0	0.0	0.0	0.000505963136971	0.00195157209975	0.0153957354536	0.0127936393206	0.0	0.0	0.0	0.0	0.0	0.012504517528	0.0	0.0
B160QX2N.03	0.0	0.0	0.142230777457	0.00470537910384	0.0	0.0	0.0	0.207678323174	0.0	0.0	0.0	0.0	0.0	0.0	0.0442198695327	0.596299860977	0.0	0.0	0.0	0.0	0.0	0.00368944497915	0.0	0.000427761736713	0.000748583039247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160RHL3.03	0.0	0.0	0.492717730998	0.0609705760953	0.0	0.0	0.0	0.123945987381	0.0	0.0	0.0	0.0	0.0	0.0	0.0052479509405	0.301138038799	0.00347897871337	0.0	0.0	0.0	0.0	0.000943451854473	0.00147414352261	0.00106138333628	0.00902175835839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R3NV.03	0.00024240220586	0.0	0.178589825167	0.0196345786747	0.0	0.0	0.0	0.348816774233	0.0	0.0	0.0	0.0	0.0	0.0	0.150107565979	0.295912492804	0.00336333060631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333303033058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QYX6.03	0.0	0.0	0.343161634103	0.00301953818828	0.0	0.0	0.0	0.31296625222	0.0	0.0	0.0	0.0	0.0	0.0	0.0298401420959	0.301801573205	0.000126871352449	0.0	0.0	0.0	0.0	2.53742704897e-05	0.0	0.0	0.00905861456483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160R2R8.03	0.0	0.0	0.167734029096	0.00268817204301	0.0	3.9531941809e-05	0.0	0.157179000633	0.0	0.0	0.0	0.0	0.0	0.0	0.00268817204301	0.666389943074	0.000158127767236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00312302340291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QN9S.03	0.0	0.0	0.213793499483	0.0	0.0	0.0	0.0	0.103020558172	0.0	0.0	0.0	0.0	0.0	0.0	0.208912369358	0.466578614908	0.000861375904445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00683358217526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160QRCB.03	3.16385610782e-05	0.0	0.0144904609738	0.00120226532097	0.0	0.0	0.0	0.209320720094	0.0	0.0	0.0	0.0	0.0	0.0	0.0191096908913	0.707311671465	0.00522036257791	0.0	0.0	0.0	3.16385610782e-05	0.0	0.00329041035214	0.00325877179106	0.017369570032	0.0	0.0	0.0	0.0	0.0	0.0193627993799	0.0	0.0
J160PYPB.03	0.0	0.0	0.0118264088852	0.00946112710819	0.0	0.0	0.0	0.344302756067	0.0	0.0	0.0	0.0	0.0	0.0	0.00370218017277	0.593685726039	0.00102838338132	0.0	0.0	0.0	0.0	0.00606746194981	0.000617030028795	0.00308515014397	0.0262237762238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160R4CZ.03	0.0	0.0	0.0212014134276	0.0066579877255	0.0	0.0	0.0	0.173219267249	0.0	0.0	0.0	0.0	0.0	0.0	0.31917426074	0.472865910359	3.71954621536e-05	0.0	0.0	0.0	3.71954621536e-05	0.00654640133904	0.0	0.0	0.000260368235075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160S8L9.03	0.0	0.0	0.413815493732	0.0430048449128	0.0	0.0	0.0	0.190899555467	0.0	0.0	0.0	0.0	0.0	0.0	0.0573397932171	0.276259927077	0.0	0.0	0.0	0.0	0.0	0.011188252335	0.0	0.0	0.00749213326008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QQYT.03	0.0	0.0	0.221951714344	0.000243457090688	0.0	8.11523635626e-05	0.0	0.133130452424	0.0	0.0	0.0	0.0	0.0	0.0	0.00353012781497	0.629052546155	0.0	0.0	0.0	0.0	0.0	0.0	0.000892675999188	0.0103469263542	0.000770947453845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QXYH.03	0.0	0.0	0.0255567230451	0.0079991865234	0.0	0.0	0.0	0.257499237366	0.0	0.0	0.0	0.0	0.0	0.0	0.0321323255262	0.668576077009	3.389485815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00532149272955	0.00288106294275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RHCC.03	0.0	0.0	0.0125589528907	0.000529913624079	0.0	0.0	0.0	0.460653913412	0.0	0.0	0.0	0.0	0.0	0.0	0.0583434900111	0.444862487415	0.0	0.014943564199	0.0	0.0	0.0	0.0	0.0	0.0	0.00810767844841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QBKP.03	0.0	0.0	0.359200233935	0.00197382849624	0.0	0.0	0.0	0.335404634842	0.0	0.0	0.0	0.0	0.0	0.0	0.0131954090211	0.253673514146	0.00526354265663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0312888369033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QNTX.03	0.0	0.0	0.749913948063	0.00317436034727	0.0	0.0	0.0	0.0803533866218	0.0	0.0	0.0	0.0	0.0	0.0	0.00971430756875	0.118904654454	0.00871992962864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029219413317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QYBN.03	0.000124667553191	0.0	0.718957779255	0.000664893617021	0.0	0.0	0.0	0.0497007978723	0.0	0.0	0.0	0.0	0.0	0.0	0.0112616356383	0.110663231383	0.000831117021277	4.15558510638e-05	0.0	0.0	0.0	4.15558510638e-05	0.0	0.0	0.107712765957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160QD20.03	0.0	0.0	0.131116687578	0.00476787954831	0.0	4.18235048097e-05	0.0	0.226097867001	0.0	0.0	0.0	0.0	0.0	0.0	0.00117105813467	0.633166039314	0.000376411543287	0.0	0.0	0.0	0.0	0.0	0.00192388122125	0.000376411543287	0.000961940610623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160PGYR.03	0.0	0.0	0.000166002656042	0.0	0.0	0.0	0.0	0.0	0.000132802124834	0.0	0.0	0.0	0.000132802124834	0.0	0.996115537849	0.0	0.0	0.0	0.0	0.0	0.000166002656042	0.00239043824701	0.0	0.0	0.000896414342629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160PY5D.03	0.000384714029238	0.0	0.0982303154655	0.00698897153116	0.0	0.0	0.0	0.450564247243	0.0	0.0	0.0	0.000192357014619	0.0	0.0	0.0573865093614	0.345537317261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0407155680944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R7PC.03	0.0	0.0	0.00702704824716	0.0	0.0	0.0	0.0	3.92572527775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0626938326856	0.0840890354493	0.0	0.0	0.0	0.0	0.0	0.000117771758332	0.0	0.0	0.846033054607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160T3M0.03	0.0	0.0	0.0565428109855	0.00117491555294	0.0	0.0	0.0	0.197826406227	0.0	0.0	0.0	0.0	0.0	0.0	0.00154207666324	0.735497136143	0.000367161110295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00704949331767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S9TP.03	8.83080183681e-05	0.0	0.10389438361	0.00141292829389	0.0	0.0	0.0	0.0610208406923	0.0	0.0	0.0	0.0	0.0	0.0	0.0312610385023	0.734192864712	0.00167785234899	0.0	0.0	0.0	4.4154009184e-05	0.043182620982	0.0	0.0	0.0232250088308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R145.03	0.0	0.0	0.0398785500056	0.00122190543193	0.0	0.0	0.0	0.298107897952	0.0	0.0	0.0	0.0	0.0	0.0	0.000370274373311	0.648979894102	3.70274373311e-05	0.0	0.0	0.0	0.0	0.0	0.00292516754915	0.00777576183952	0.00070352130929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QRJ5.03	0.0	0.0	0.000162001036807	0.0	0.0	0.0	0.0	0.998444790047	0.0	0.0	0.0	0.0	0.0	0.0	0.000680404354588	6.48004147227e-05	0.0	0.0	0.0	0.0	3.24002073613e-05	0.00048600311042	0.0	0.0	0.000129600829445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PB7V.03	0.0	0.0	0.00190488921565	0.0	0.0	0.0	0.0	0.987133643017	0.0	0.0	0.0	0.0	0.0	0.0	0.00240617585135	0.000601543962838	0.0	0.0	0.0	0.0	0.00010025732714	0.00404371219463	0.0	0.0	0.00380977843131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160PQJC.03	0.0	0.0	0.430542226488	0.00155950095969	0.0	0.0	0.0	0.106705854127	0.0	0.0	0.0	0.0	0.0	0.0	0.140714971209	0.0276511516315	0.0	0.0	0.0	0.0	0.0	0.0	0.000419865642994	0.0	0.292406429942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160R9MV.03	0.0	0.0	0.307792729464	0.00133895695253	0.0	0.0	0.0	0.102764946107	0.0	0.0	0.0	0.0	0.0	0.0	0.0110463948584	0.568621543817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00843542880096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QZNF.03	7.81555295037e-05	0.0	0.279093395858	0.00164126611958	0.0	0.0	0.0	0.481711606096	0.0	0.0	0.0	0.0	0.0	0.0	0.0274716686206	0.165924189136	0.0	0.0	0.0	0.0	3.90777647519e-05	0.0	0.0	7.81555295037e-05	0.0439624853458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R50B.03	4.07913522333e-05	0.0	0.330940240669	0.00799510503773	0.0	0.0	0.0	0.179889863349	0.0	0.0	0.0	0.0	0.0	0.0	0.0479298388742	0.226514378952	0.0	0.0	0.0	0.0	0.0	0.015908627371	0.0	0.0	0.190781154395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RGPF.03	0.00101578371621	0.0	0.24117049539	0.00304735114862	0.0	0.0	0.0	0.098452883263	0.0	0.0	0.0	0.0	0.0	3.90686044694e-05	0.0822003438037	0.510040631349	0.0	0.0	0.0	0.0	0.0	0.00879043600563	0.0	0.0	0.0552430067198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160P2W3.03	0.0	0.0	0.0128175250524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.501806105803	0.484852015847	0.0	0.0	0.0	0.0	0.0	0.000116522955022	0.0	0.0	0.000407830342577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160Q8LD.03	0.0	0.0	0.270196536941	0.0	0.0	0.0	0.0	0.281665831524	0.0	0.0	0.0	0.0	0.0	0.0	0.0140860753856	0.16402204777	0.227325872724	0.0	0.0	0.0	0.0	0.0	0.0	5.56761872947e-05	0.0426479594677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QX58.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.79968082681e-05	0.0	0.0	0.0	3.79968082681e-05	0.0	0.0	0.194619651949	0.0995516376624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.705752716772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QK9X.03	0.0	0.0	0.0439714325725	0.0	0.0	0.0	0.0	7.00182047332e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.919759137376	0.0226858983336	0.0	0.0	0.0	0.0	0.000560145637866	0.00455118330766	0.0	0.0	0.00735191149699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001050273071
G160QVBJ.03	0.0	0.0	0.0	2.81602883614e-05	0.0	0.0	0.0	5.63205767227e-05	0.0	0.0	0.0	2.81602883614e-05	0.0	0.0	0.244008898651	5.63205767227e-05	0.0	0.0	0.0	0.0	0.0	8.44808650841e-05	0.0	0.0	0.755737658754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QS8K.03	2.7908015182e-05	0.0	2.7908015182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165550346059	5.58160303639e-05	0.0	0.0	0.0	0.0	0.0	5.58160303639e-05	0.0	0.0	0.83428220585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QPL7.03	0.0	0.0	0.00023137436372	0.0	0.0	0.0	0.0	7.71247879068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.400161962055	7.71247879068e-05	3.85623939534e-05	0.0	0.0	0.0	0.0	3.85623939534e-05	0.0	0.0	0.599375289218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QYM8.03	2.81127885075e-05	0.0	0.00022490230806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.290039639032	0.0	0.0	0.0	0.0	0.0	0.0	2.81127885075e-05	0.0	0.0	0.709679233083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QKKR.03	0.0	0.0	0.190232088799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74950554995	0.0385065590313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02175580222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R5ZW.03	0.0	0.0	0.0162666892006	0.0	0.0	0.0	0.0	0.0	0.0	4.22511407808e-05	0.0	0.0	0.0	0.0	0.980057461551	0.0	0.0	0.0	0.0	0.0	8.45022815616e-05	0.00173229677201	0.0	0.0	0.00181679905357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160Q7FK.03	0.0	0.0	0.691871657754	0.0	0.0	0.0	0.0	0.000133689839572	0.0	0.0	0.0	0.0	0.0	0.0	0.30692513369	0.000267379679144	0.0	0.0	0.0	0.0	0.000133689839572	0.000320855614973	0.0	0.0	0.000347593582888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160P19Y.03	0.0	0.0	0.000208608580766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999304638064	0.000139072387178	6.95361935888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000278144774355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R5YZ.03	0.0	0.0	0.213458124899	0.0	0.0	0.0	0.0	3.22736808133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.786057769889	9.68210424399e-05	0.0	0.0	0.0	0.0	6.45473616266e-05	0.000225915765693	0.0	0.0	6.45473616266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QK8Y.03	0.0	0.0	0.00375140677754	0.0	0.0	0.0	0.0	0.367012629736	0.0	0.0	0.0	0.0	0.0	0.0	0.62867325247	6.25234462924e-05	0.0	0.0	0.0	0.0	6.25234462924e-05	0.0	0.0	0.0	0.000187570338877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000250093785169
G160PSQM.03	0.0	0.0	0.0138426966292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.985348314607	0.000179775280899	0.0	0.0	0.0	0.0	0.0	0.000179775280899	0.0	0.0	0.000359550561798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.98876404494e-05
F160QZ1V.03	0.0	0.0	3.73622267887e-05	0.0	0.0	0.0	0.0	3.73622267887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.999813188866	3.73622267887e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47244535774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QM3J.03	0.0	0.0	0.00175615752733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.340606752426	8.78078763665e-05	0.0	0.0	0.0	0.0	0.0	4.39039381833e-05	0.0	0.0	0.657505378232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160R3W9.03	0.0	0.0	0.0335316585867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.966101072425	0.0	0.0	0.0	0.0	0.0	0.0	3.67268987807e-05	0.0	0.0	0.000330542089026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160V9X0.03	5.9080704242e-05	0.0	0.112572373863	0.00905116388987	0.0	0.0	0.0	0.153078104691	0.0	0.0	0.00160699515538	0.0	0.0	0.0	0.00296585135295	0.695214462956	0.00022450667612	0.0	0.0	0.0	0.0	0.0	0.00862578281933	0.00952380952381	0.00707786836819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SRHH.03	2.70705594131e-05	0.0	0.088331235365	0.0537621309944	0.0	0.0	0.0	0.103666707273	0.0	0.0	0.0	0.0	0.0	0.0	0.013697703063	0.702305058134	0.000473734789729	0.000730905104154	0.0	0.0	0.000243635034718	0.00679471041269	0.00169190996332	0.00860843789337	0.0195178733369	0.0	0.0	0.000148888076772	0.0	0.0	0.0	0.0	0.0
H160TMKZ.03	0.0	0.0	0.0515416909071	0.00676111259611	0.0	0.0	0.0	0.113177880155	0.0	0.0	0.0	0.0	0.0	0.0	0.027956414409	0.788911775342	4.71705529961e-05	0.00160379880187	0.0	0.0	0.0	0.00105347568358	0.000361640906304	0.00558184877121	0.00298746835642	0.0	0.0	0.0	0.0	0.0	1.57235176654e-05	0.0	0.0
C160SLF8.03	0.0	0.0	0.422958785249	0.00541431670282	0.0	0.0	0.0	0.042273318872	0.0	0.0	0.0	0.0	0.0	0.0	0.0482776572668	0.454663774403	3.47071583514e-05	0.0	0.0	0.0	0.0018568329718	0.0	0.00699349240781	0.010568329718	0.00695878524946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160WR7F.03	0.0	0.0	0.0848881057849	0.00330989510432	0.0	0.0	0.0	0.0548355756089	0.0	0.0	0.0	0.0	0.0	0.0	0.0275330577832	0.800072455415	0.000247007097337	0.0	0.0	0.0	0.0	0.00709733726349	0.00144910830438	0.0183937951817	0.0019760567787	0.0	0.0	0.0	0.0	0.0	6.58685592899e-05	0.0	0.00013173711858
