# Constructed from biom file
OTU_ID	NAS_CST_1	NAS_CST_2	NAS_CST_3	NAS_CST_4	NAS_CST_5	NAS_CST_6	NAS_CST_7	REC_CST_1	REC_CST_2	REC_CST_3	REC_CST_4	REC_CST_5	REC_CST_6	THR_CST_1	THR_CST_2	THR_CST_3	THR_CST_4	THR_CST_5	THR_CST_6
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Janibacter;s__	0.000111914199114	3.77566044204e-06	0.000171730607891	5.32985428559e-05	0.000187954548537	0.000185517300346	2.80504908836e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.06625176678e-07	0.0	4.25432436118e-07	1.12962622282e-05	2.6252601879e-06	1.39405204461e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia;Other	0.0	0.0	0.0	0.0	0.0	2.37504367441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia;s__	0.0	3.51224227166e-07	0.0	3.66061420714e-06	0.0	5.80566231523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia;s__subterranea	0.0	2.63418170375e-06	2.33912292247e-06	2.92849136571e-06	0.0	1.31946870801e-06	0.0	2.6612589884e-06	7.34429106769e-06	2.48366863688e-07	0.0	2.41415156333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Kytococcus;s__	6.97284729682e-07	2.19515141979e-06	4.89266544616e-05	6.29625643627e-06	2.1872135206e-06	2.11114993281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.56024491581e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Phycicoccus;s__	0.0	2.63418170375e-06	2.14419601226e-06	3.89489351639e-05	1.07902533683e-05	1.10835371473e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Serinicoccus;s__	2.5276571451e-06	0.0	0.0	0.0	9.91536796003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Terracoccus;s__	0.0	1.75612113583e-07	9.74634551029e-07	2.92849136571e-06	4.11196141872e-05	0.0	0.0	0.0	8.43812165224e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae;g__;s__	0.0	0.0	0.0	0.0	1.60395658177e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__;s__	6.10124138472e-07	2.72198776054e-06	4.77570930004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220074364663	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus;s__	0.0	0.0	1.36448837144e-06	5.71055816313e-05	3.79117010237e-06	0.0	3.87606783119e-05	7.89506833226e-05	0.0	0.000360007768915	0.000437084447528	4.93693994701e-05	0.00166627910378	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineosporia;s__	0.0	1.31709085187e-06	0.0	0.0	3.64535586766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09337415264e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other;Other	8.62889852982e-06	7.2879027137e-06	4.88291910065e-05	7.90692668742e-05	9.76955372533e-06	0.0	0.0	1.87273780665e-06	2.34392268118e-06	0.0	0.0	1.20707578167e-07	0.0	0.0	1.75749343942e-06	5.99859734926e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__;s__	0.0	2.89759987412e-06	7.79707640823e-07	9.66402150684e-06	1.12276960724e-05	3.16672489922e-06	0.0	0.0	3.90653780196e-07	1.24183431844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00677891975e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus;s__	9.58766503313e-06	1.0536726815e-06	2.14419601226e-06	5.98876484288e-05	3.25165743395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces;s__	0.0	1.49270296546e-06	4.87317275514e-07	0.0	0.0	3.69451238242e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium;s__	2.96346010115e-06	4.04785921809e-05	1.64713239124e-05	2.1524411538e-05	1.61853800524e-05	4.22229986563e-06	0.000162692847125	4.33686649962e-06	4.29719158216e-06	1.24183431844e-06	4.39428063868e-07	2.5348591415e-06	2.60627597045e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Frigoribacterium;s__	0.0	7.90254511124e-07	6.8224418572e-07	0.0	5.83256938826e-07	0.0	0.0	0.0	1.87513814494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter;s__	6.10124138472e-07	0.00325382904652	0.000330596039709	0.00168183259133	0.000172789868127	0.00406739423931	2.04003570062e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;Other	4.09654778688e-06	2.107345363e-06	6.60802225597e-05	4.70022864196e-05	1.66228227565e-05	0.000104238027933	1.53002677547e-06	9.85651477186e-07	1.40635360871e-06	0.0	1.17180817032e-06	1.05015593005e-05	2.89586218939e-07	0.0	0.0	4.89247301535e-06	0.0	0.0	6.56024491581e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__	7.06000788803e-06	2.3180798993e-05	5.94527076128e-06	5.12485988999e-06	2.96002896454e-05	1.21391121137e-05	7.65013387734e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__aurum	6.10124138472e-06	3.33663015808e-06	1.55941528165e-06	0.0	0.0	3.9056273757e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12716218059e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__chocolatum	0.0	2.35320232201e-05	9.45395514498e-06	6.25232906579e-05	5.83256938826e-06	2.37504367441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__lacticum	1.39456945936e-06	5.88300580503e-06	7.01736876741e-06	3.95346334371e-06	4.22861280649e-05	0.000129835720868	7.14012495219e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27629730835e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__maritypicum	1.30740886815e-06	1.14147873829e-06	5.06809966535e-06	3.07491593399e-06	1.66228227565e-05	3.16672489922e-06	5.61009817672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46457786619e-07	1.14866757752e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola;s__	0.0	0.0	4.38585547963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter;s__bifida	0.0	6.58545425937e-06	6.627514947e-06	2.70885451328e-05	5.83256938826e-07	1.31946870801e-05	0.0	1.18278177262e-06	0.0	6.2091715922e-07	7.32380106447e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rathayibacter;s__	0.0	3.51224227166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rathayibacter;s__caricis	0.0	5.26836340749e-07	6.8224418572e-07	3.36776507057e-06	0.0	3.08755677674e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium;s__	0.0	3.51224227166e-07	7.21229567761e-06	4.97843532171e-06	6.8532690312e-06	1.71530932041e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Yonghaparkia;s__	0.0	0.0	0.0	0.0	7.29071173532e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;Other;Other	8.71605912103e-07	1.49270296546e-06	4.15194318738e-05	1.1274691758e-05	3.06209892883e-06	1.05557496641e-06	0.0	1.77417265893e-06	7.81307560393e-08	0.0	0.0	0.0	8.68758656818e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__;s__	5.49111724625e-06	9.65866624707e-06	8.49881328497e-05	9.0783232337e-05	0.000122921399857	2.8500524093e-05	5.10008925156e-07	1.97130295437e-07	8.68032699597e-05	0.0	4.39428063868e-07	0.0	0.0	0.0	1.46457786619e-07	2.33987839865e-06	5.04297420902e-06	2.6252601879e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__	0.0	3.1610180445e-06	2.19292773981e-05	7.76050211913e-06	6.99908326591e-06	1.58336244961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__crystallopoietes	0.0	0.0	0.0	1.46424568285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__psychrolactophilus	0.0	0.0	3.99600165922e-06	0.0	0.0	8.70849347285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13250353356e-07	0.000122731625186	0.000424156138809	0.000169443933423	0.000685192909041	5.46687076318e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus;s__alkalitolerans	0.0	0.0	3.89853820411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;Other	0.0	6.49764820257e-05	0.000634779483085	0.000127975072681	0.000932336216713	0.000307436208966	1.17302052786e-05	9.85651477186e-08	3.90653780196e-07	3.60131952347e-06	2.34361634063e-06	1.68990609433e-06	1.15834487576e-06	0.0	0.0	2.76531083476e-05	4.03437936722e-07	0.0	1.33938333698e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__	2.78913891873e-06	2.71320715486e-05	5.61389501393e-05	5.85698273142e-06	8.74885408238e-06	7.65291850645e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.32288933093e-07	5.33917707328e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__palustris	1.83037241542e-06	1.59807023361e-05	1.56916162716e-05	8.21441828081e-05	2.12888782671e-05	8.62932535037e-05	1.02001785031e-06	0.0	1.25009209663e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9269626066e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__rhizophila	5.0553142902e-06	1.97563627781e-05	0.000206817451728	2.44529029037e-05	0.000109214861795	2.90283115762e-05	9.58816779294e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54019138518e-06	0.000254408596798	0.0	0.0	2.73343538159e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora;s__rosea	2.31847172619e-05	6.32203608899e-06	0.0	6.14983186799e-06	8.74885408238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__	5.40395665504e-06	4.03907861241e-06	3.5086843837e-06	4.27559739394e-05	1.72060796954e-05	7.33624601652e-05	0.0	2.95695443156e-07	9.84447526095e-06	7.45100591063e-07	8.78856127736e-07	1.20707578167e-06	3.18544840833e-06	0.0	4.39373359856e-07	2.12716218059e-07	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__luteus	1.01106285804e-05	0.000490923663522	0.000240052489918	0.000514389508387	0.000637645648371	0.000227740299002	7.29312762973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.32288933093e-07	8.50864872235e-07	4.03437936722e-07	0.0	1.77673299803e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__	8.44586128828e-05	1.69465689608e-05	1.10133704266e-05	3.35312261374e-05	2.17263209713e-05	5.75288356691e-05	5.10008925156e-06	0.0	3.04709948553e-06	0.0	0.0	1.20707578167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;Other	0.0	0.0	1.26702491634e-05	0.0	4.22861280649e-06	0.0	0.0	1.37991206806e-06	3.36743558529e-05	0.0	4.39428063868e-07	0.0	2.89586218939e-07	1.67401527384e-05	2.97309306836e-05	3.616175707e-06	3.02578452541e-06	7.21946551672e-06	1.038705445e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.71738613071e-06	1.6110356528e-06	4.25432436118e-07	1.61375174689e-06	1.31263009395e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__aeria	5.22963547262e-07	1.27318782348e-05	3.04085979921e-05	4.24631248028e-06	0.000261590737063	2.8500524093e-05	1.02001785031e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000165918650086	6.25328801918e-06	9.84472570461e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__dentocariosa	0.0	0.0	9.74634551029e-08	0.0	2.77047045942e-06	1.84725619121e-06	0.0	0.0	2.34392268118e-07	0.0	1.46476021289e-07	3.621227345e-07	0.0	0.0	8.90463342641e-05	5.31790545147e-06	5.04297420902e-06	2.29710266441e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__mucilaginosa	0.000234984953903	2.63418170375e-05	0.000228356875306	0.000660667652104	0.000880863791861	0.000611441799291	6.63011602703e-05	8.51602876289e-05	0.00011047688904	4.88040887147e-05	2.60727317895e-05	1.5933400318e-05	5.79172437879e-05	0.00134582298003	0.00161747979542	0.00121822578082	0.000508130081301	0.000921466325952	0.00719686201618
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;Other;Other	0.0	0.0	0.0	3.07491593399e-05	7.58234020473e-06	7.91681224805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__;s__	0.0	0.0	2.24165946737e-06	2.049943956e-06	7.87396867414e-06	7.38902476484e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Dactylosporangium;s__	0.0	4.39030283958e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Pilimelia;s__	0.0	0.0	0.0	0.0	0.0	5.04037046459e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Virgisporangium;s__ochraceum	0.0	0.0	2.79720116145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;Other	5.9269202023e-06	1.11513692125e-05	1.55941528165e-06	1.21532391677e-05	7.72815443944e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.621227345e-07	0.0	0.000921134901321	3.23671708427e-05	0.000169534825793	1.67426743739e-05	6.89130799323e-06	0.00139733216707
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__	0.00736341390604	0.0210673950121	0.00450310401612	0.0180658632351	0.00427060730608	0.000261518697927	8.87415529772e-05	1.55732933395e-05	8.20372938413e-06	2.85621893241e-06	6.73789697931e-06	4.82830312666e-07	4.92296572197e-06	0.000149168622172	0.000312394458858	3.48854597616e-05	9.86405755284e-05	0.000439731081473	0.0165517712661
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__vaccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.81307560393e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae;g__;s__	8.71605912103e-08	6.76106637295e-06	1.50093720858e-05	2.37207800622e-05	2.44967914307e-05	5.35704295451e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;Other;Other	0.0	0.0	4.87317275514e-06	1.56674288065e-05	8.74885408238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Nocardia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__	6.97284729682e-07	1.66831507904e-06	2.12470332124e-05	2.09387132648e-05	3.1787503166e-05	1.00279621809e-05	5.10008925156e-07	0.0	2.16422194229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__fascians	0.0	0.0	2.88491827105e-05	3.03098856351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other;Other	0.0	3.86346649883e-06	1.16956146123e-06	1.90351938771e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.05618117092e-06	2.41415156333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	1.18538404046e-05	1.641973262e-05	0.000106819946793	2.7674243406e-05	0.000134440724399	9.4737853235e-05	9.89417314803e-05	6.8995603403e-07	1.25009209663e-06	4.96733727376e-07	0.00073838562332	0.000276420354002	0.0	1.06625176678e-07	4.24727581194e-06	0.000159537163544	3.42922246213e-06	9.58219968582e-05	4.92018368686e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium;s__	0.0	0.0	8.96663786946e-06	3.89489351639e-05	4.95768398002e-06	4.22229986563e-06	0.0	0.0	3.12523024157e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.23305273937e-05	0.0	4.49575807177e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Friedmanniella;s__	6.62420493198e-06	1.84392719262e-06	4.97063621025e-06	4.86129566708e-05	1.239420995e-05	3.69451238242e-06	6.57911513451e-05	0.0	3.12523024157e-07	1.24183431844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella;s__	0.0	0.0	0.0	0.0	1.02069964294e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides;s__	1.74321182421e-06	8.78060567916e-08	3.91803089514e-05	2.92849136571e-07	1.66228227565e-05	1.92642431369e-05	0.0	0.000569213728075	0.00153659757902	0.000481707532123	2.09460710444e-05	3.13839703233e-06	5.70484851311e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides;s__plantarum	0.0	0.0	0.0	2.049943956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Pimelobacter;s__	0.0	0.0	0.0	7.32122841427e-07	5.83256938826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas;s__	0.0	3.51224227166e-07	6.627514947e-06	0.0	8.35515564868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__;s__	0.0	0.0	1.26702491634e-06	1.75709481943e-06	0.0	0.0	0.0	0.0	7.81307560393e-08	2.48366863688e-07	0.0	4.82830312666e-07	4.63337950303e-06	0.0	0.0	0.0	0.0	0.0	2.73343538159e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Prauseria;s__	0.0	0.0	0.0	3.25062541594e-05	0.0	1.31946870801e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium;s__	0.0	0.0	0.0	0.0	1.74977081648e-06	7.12513102324e-06	0.0	9.85651477186e-08	1.45323206233e-05	0.0	4.39428063868e-07	0.0	0.0	0.0	1.46457786619e-07	0.0	8.06875873443e-07	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Promicromonospora;s__	0.0	7.02448454332e-07	0.0	7.01373682087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12716218059e-07	1.0085948418e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Xylanimicrobium;s__	4.35802956051e-07	0.0	0.0	1.46424568285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;Other;Other	8.71605912103e-07	5.26836340749e-07	1.36448837144e-06	0.0	1.89558505118e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
