SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Acidobacteria|c__Acidobacteria-6	k__Bacteria|p__Acidobacteria|c__Acidobacteriia	k__Bacteria|p__Acidobacteria|c__Solibacteres	k__Bacteria|p__Acidobacteria|c__Sva0725	k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria]	k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__MB-A2-108	k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	k__Bacteria|p__Actinobacteria|c__OPB41	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Armatimonadetes|c__	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	k__Bacteria|p__Bacteroidetes|c__VC2_1_Bac22	k__Bacteria|p__Bacteroidetes|c__[Rhodothermi]	k__Bacteria|p__Bacteroidetes|c__[Saprospirae]	k__Bacteria|p__Chlorobi|c__OPB56	k__Bacteria|p__Chloroflexi|c__Anaerolineae	k__Bacteria|p__Chloroflexi|c__C0119	k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	k__Bacteria|p__Chloroflexi|c__S085	k__Bacteria|p__Chloroflexi|c__TK10	k__Bacteria|p__Chloroflexi|c__Thermomicrobia	k__Bacteria|p__Cyanobacteria|Other	k__Bacteria|p__Cyanobacteria|c__	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__ML635J-21	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Cyanobacteria|c__Oscillatoriophycideae	k__Bacteria|p__Cyanobacteria|c__Synechococcophycideae	k__Bacteria|p__Elusimicrobia|c__Elusimicrobia	k__Bacteria|p__FBP|c__	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Gemmatimonadetes|c__Gemm-3	k__Bacteria|p__Gemmatimonadetes|c__Gemm-5	k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	k__Bacteria|p__Nitrospirae|c__Nitrospira	k__Bacteria|p__Planctomycetes|c__Phycisphaerae	k__Bacteria|p__Planctomycetes|c__Planctomycetia	k__Bacteria|p__Proteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Proteobacteria|c__TA18	k__Bacteria|p__SR1|c__	k__Bacteria|p__Spirochaetes|c__Spirochaetes	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__	k__Bacteria|p__TM7|c__TM7-1	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Verrucomicrobia|c__Opitutae	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__WS3|c__PRR-12	k__Bacteria|p__[Thermi]|c__Deinococci
F160PPZQ.04	0.0	0.0	0.0	0.0	0.0	0.0	0.00072298738387	0.088168311463	0.00115677981419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112424538192	0.0	0.011387051296	0.0	0.0	0.0	0.000253045584355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.470737085638	0.0154719300148	0.0	0.00354263818096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00654303582402	0.000108448107581	0.0	0.0	0.390593934136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2298738387e-05
K160Q4TM.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.329032054518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000283947501262	0.0	0.00173523472993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.635127460878	0.0239777889955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084868753155	0.000851842503786	0.0	0.0	0.000283947501262	0.0	0.0	0.0	0.0	0.0	0.0	0.000220848056537	0.0	0.0	0.0	0.0	0.0	0.0
F160NSXS.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.324998840284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17984877302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.387530732477	0.0	0.0	0.107621654219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160NQ9D.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.326795488472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.644758666446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204428595124	0.0	0.0	0.00800298556975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160NSW1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0546194623249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.831881862931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113498674744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160NP5Z.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137855671836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.966923044593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000546379187156	0.0161392006052	0.0	0.0	0.00260580843105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160NSS3.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163208207041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98437864304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582886453719	0.00816041035206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160PHZT.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166769849868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86937006655e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.980575762266	0.00243770314193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000270855904659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160RFQ0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322333916084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223994755245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.811516608392	0.0532670454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245847902098	0.0138767482517	0.0	0.0	0.0642482517483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QGWD.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.842230334757	0.000103320016531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00375396060063	0.0	0.000137760022042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115649538504	0.0063025210084	0.0	0.0023074803692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0288951646232	0.000344400055104	0.0	0.0	0.000172200027552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103320016531
B160R77N.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0336584559431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526037361547	0.0	0.0803769218053	0.00052901306001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.741940816664	0.0127624400727	0.00112415275252	0.0343527855844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195073565879	0.038651016697	0.0	0.0	0.00148784923128	0.0	0.0	0.0	0.0	0.0	0.0	0.000562076376261	0.0	0.0	0.0	0.0	0.0	0.0
E160QDWF.04	0.000541711809317	0.0	0.0	0.0	0.0	0.0	0.0	0.0386937006655	0.000541711809317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167388949079	0.0	0.000773874013311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.574369292679	0.0557963163597	0.0034824330599	0.101067946138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045116854976	0.0	0.0112985605943	0.000928648815973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160QJ2L.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0778419737664	0.000780762023735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0427076826983	0.0	0.00171767645222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000546533416615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.510384134916	0.0076514678326	0.0	0.125546533417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00554341036852	0.0202998126171	0.0	0.0	0.206980012492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160TQBG.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.813924967947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00366055335675	0.0	0.000501700206255	0.0	0.0	0.0	7.43259564822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162922496609	0.00148651912964	0.0	0.000520281695375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000167233402085	0.000761841053942	0.0	0.0	0.0157571027742	0.0	0.0	0.0	0.0	0.0	0.0	1.85814891205e-05	0.0	0.0	0.0	0.0	0.0	0.000204396380326
C160RYGB.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428796223446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0102281667978	0.0	0.00629425649095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.446018008567	0.0203689133666	8.7420229041e-05	0.0121514118367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0591834950608	0.0	0.000174840458082	0.0166098435178	0.0	0.0	0.0	0.0	0.0	0.0	8.7420229041e-05	0.0	0.0	0.0	0.0	0.0	0.0
G160R76R.04	4.73283165318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0370580718444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000236641582659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.929575465001	0.0	0.0	0.000283969899191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000615268114913	0.00246107245965	0.0	0.0	0.029722182782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160R0C7.04	0.0	0.0	0.0	0.0	0.0	0.0	0.000235139202408	0.00616064710309	0.000282167042889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114747930775	0.0	0.00174003009782	0.00089352896915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.438816779533	0.00846501128668	0.0	0.00851203912716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272761474793	0.00103461249059	0.0	0.0	0.519422498119	0.0	0.0	0.0	0.0	0.0	0.0	0.000235139202408	0.0	0.0	0.0	0.0	0.0	0.0
